"lb";"up";"alpha";"K";"name";"t"
"1099";-3.39061821542114;3.39061821542114;0.02;19;"OF";0.526315789473684
"11140";-3.2328276228187;3.2328276228187;0.02;19;"OF";0.578947368421053
"12115";-3.09519680079011;3.09519680079011;0.02;19;"OF";0.631578947368421
"13100";-2.97376889624359;2.97376889624359;0.02;19;"OF";0.684210526315789
"1463";-2.86559541092318;2.86559541092318;0.02;19;"OF";0.736842105263158
"1554";-2.76842818012262;2.76842818012262;0.02;19;"OF";0.789473684210526
"1644";-2.68051905919656;2.68051905919656;0.02;19;"OF";0.842105263157895
"1733";-2.60048546177616;2.60048546177616;0.02;19;"OF";0.894736842105263
"1825";-2.52721760514356;2.52721760514356;0.02;19;"OF";0.947368421052632
"1917";-2.45981298847842;2.45981298847842;0.02;19;"OF";1
"1400";-2.5758406983056;2.5758406983056;0.01;1;"OF";1
"1401";-3.6480513136289;3.6480513136289;0.01;2;"OF";0.5
"2180";-2.57956182198349;2.57956182198349;0.01;2;"OF";1
"1402";-4.49451289885413;4.49451289885413;0.01;3;"OF";0.333333333333333
"2181";-3.17810054891016;3.17810054891016;0.01;3;"OF";0.666666666666667
"3170";-2.59490823202967;2.59490823202967;0.01;3;"OF";1
"1403";-5.21818006886021;5.21818006886021;0.01;4;"OF";0.25
"2182";-3.68981051214354;3.68981051214354;0.01;4;"OF";0.5
"3171";-3.01271766743638;3.01271766743638;0.01;4;"OF";0.75
"4160";-2.6090900344301;2.6090900344301;0.01;4;"OF";1
"1404";-5.86112098123823;5.86112098123823;0.01;5;"OF";0.2
"2183";-4.1444383911883;4.1444383911883;0.01;5;"OF";0.4
"3172";-3.38391977627085;3.38391977627085;0.01;5;"OF";0.6
"4161";-2.93056049061911;2.93056049061911;0.01;5;"OF";0.8
"5150";-2.62117298767979;2.62117298767979;0.01;5;"OF";1
"1405";-6.44538526851193;6.44538526851193;0.01;6;"OF";0.166666666666667
"2184";-4.55757563072466;4.55757563072466;0.01;6;"OF";0.333333333333333
"3173";-3.72124491980621;3.72124491980621;0.01;6;"OF";0.5
"4162";-3.22269263425597;3.22269263425597;0.01;6;"OF";0.666666666666667
"5151";-2.88246392031368;2.88246392031368;0.01;6;"OF";0.833333333333333
"6140";-2.63131751725096;2.63131751725096;0.01;6;"OF";1
"1406";-6.98483841315859;6.98483841315859;0.01;7;"OF";0.142857142857143
"2185";-4.93902660743672;4.93902660743672;0.01;7;"OF";0.285714285714286
"3174";-4.03269833808315;4.03269833808315;0.01;7;"OF";0.428571428571429
"4163";-3.4924192065793;3.4924192065793;0.01;7;"OF";0.571428571428571
"5152";-3.12371470073487;3.12371470073487;0.01;7;"OF";0.714285714285714
"6141";-2.85154834133832;2.85154834133832;0.01;7;"OF";0.857142857142857
"7130";-2.64002076988409;2.64002076988409;0.01;7;"OF";1
"1407";-7.48835143442358;7.48835143442358;0.01;8;"OF";0.125
"2186";-5.29506407918892;5.29506407918892;0.01;8;"OF";0.25
"3175";-4.32340171645097;4.32340171645097;0.01;8;"OF";0.375
"4164";-3.74417571721179;3.74417571721179;0.01;8;"OF";0.5
"5153";-3.34889256935584;3.34889256935584;0.01;8;"OF";0.625
"6142";-3.05710667149604;3.05710667149604;0.01;8;"OF";0.75
"7131";-2.8303308036198;2.8303308036198;0.01;8;"OF";0.875
"8120";-2.64753203959446;2.64753203959446;0.01;8;"OF";1
"1408";-7.9622567928604;7.9622567928604;0.01;9;"OF";0.111111111111111
"2187";-5.63016577178024;5.63016577178024;0.01;9;"OF";0.222222222222222
"3176";-4.59701110271488;4.59701110271488;0.01;9;"OF";0.333333333333333
"4165";-3.9811283964302;3.9811283964302;0.01;9;"OF";0.444444444444444
"5154";-3.56082948862906;3.56082948862906;0.01;9;"OF";0.555555555555556
"6143";-3.25057772391954;3.25057772391954;0.01;9;"OF";0.666666666666667
"7132";-3.00945019267762;3.00945019267762;0.01;9;"OF";0.777777777777778
"8121";-2.81508288589012;2.81508288589012;0.01;9;"OF";0.888888888888889
"9110";-2.65408559762013;2.65408559762013;0.01;9;"OF";1
"1409";-8.41133648807743;8.41133648807743;0.01;10;"OF";0.1
"2188";-5.94771306956139;5.94771306956139;0.01;10;"OF";0.2
"3177";-4.85628738563603;4.85628738563603;0.01;10;"OF";0.3
"4166";-4.20566824403872;4.20566824403872;0.01;10;"OF";0.4
"5155";-3.7616640337931;3.7616640337931;0.01;10;"OF";0.5
"6144";-3.43391374177393;3.43391374177393;0.01;10;"OF";0.6
"7133";-3.17918636301947;3.17918636301947;0.01;10;"OF";0.7
"8122";-2.9738565347807;2.9738565347807;0.01;10;"OF";0.8
"9111";-2.80377882935914;2.80377882935914;0.01;10;"OF";0.9
"10100";-2.65989814684064;2.65989814684064;0.01;10;"OF";1
"1464";-8.83881917630675;8.83881917630675;0.01;11;"OF";0.0909090909090909
"2189";-6.24998897724819;6.24998897724819;0.01;11;"OF";0.181818181818182
"3178";-5.10309463075913;5.10309463075913;0.01;11;"OF";0.272727272727273
"4167";-4.41940958815337;4.41940958815337;0.01;11;"OF";0.363636363636364
"5156";-3.95284010381012;3.95284010381012;0.01;11;"OF";0.454545454545455
"6145";-3.60843281844644;3.60843281844644;0.01;11;"OF";0.545454545454545
"7134";-3.34075963199663;3.34075963199663;0.01;11;"OF";0.636363636363636
"8123";-3.1249944886241;3.1249944886241;0.01;11;"OF";0.727272727272727
"9112";-2.94627305876892;2.94627305876892;0.01;11;"OF";0.818181818181818
"10101";-2.79508004235027;2.79508004235027;0.01;11;"OF";0.909090909090909
"11141";-2.66500425432797;2.66500425432797;0.01;11;"OF";1
"1465";-9.2479249554382;9.2479249554382;0.01;12;"OF";0.0833333333333333
"2190";-6.53927044789465;6.53927044789465;0.01;12;"OF";0.166666666666667
"3179";-5.3392919624677;5.3392919624677;0.01;12;"OF";0.25
"4168";-4.6239624777191;4.6239624777191;0.01;12;"OF";0.333333333333333
"5157";-4.1357977702353;4.1357977702353;0.01;12;"OF";0.416666666666667
"6146";-3.77544955339574;3.77544955339574;0.01;12;"OF";0.5
"7135";-3.49538708221108;3.49538708221108;0.01;12;"OF";0.583333333333333
"8124";-3.26963522394732;3.26963522394732;0.01;12;"OF";0.666666666666667
"9113";-3.08264165181273;3.08264165181273;0.01;12;"OF";0.75
"10102";-2.92445064894959;2.92445064894959;0.01;12;"OF";0.833333333333333
"11142";-2.78835428786842;2.78835428786842;0.01;12;"OF";0.916666666666667
"12116";-2.66964598123385;2.66964598123385;0.01;12;"OF";1
"1466";-9.6406825207378;9.6406825207378;0.01;13;"OF";0.0769230769230769
"2191";-6.81699198568032;6.81699198568032;0.01;13;"OF";0.153846153846154
"3180";-5.56605064851969;5.56605064851969;0.01;13;"OF";0.230769230769231
"4169";-4.8203412603689;4.8203412603689;0.01;13;"OF";0.307692307692308
"5158";-4.31144429317275;4.31144429317275;0.01;13;"OF";0.384615384615385
"6147";-3.93579215799605;3.93579215799605;0.01;13;"OF";0.461538461538462
"7136";-3.64383548839993;3.64383548839993;0.01;13;"OF";0.538461538461539
"8125";-3.40849599284016;3.40849599284016;0.01;13;"OF";0.615384615384615
"9114";-3.21356084024593;3.21356084024593;0.01;13;"OF";0.692307692307692
"10103";-3.04865149641049;3.04865149641049;0.01;13;"OF";0.769230769230769
"11143";-2.906775149475;2.906775149475;0.01;13;"OF";0.846153846153846
"12117";-2.78302532425984;2.78302532425984;0.01;13;"OF";0.923076923076923
"13101";-2.6738442429992;2.6738442429992;0.01;13;"OF";1
"1467";-10.0189047845822;10.0189047845822;0.01;14;"OF";0.0714285714285714
"2192";-7.08443551324044;7.08443551324044;0.01;14;"OF";0.142857142857143
"3181";-5.78441737436378;5.78441737436378;0.01;14;"OF";0.214285714285714
"4170";-5.00945239229111;5.00945239229111;0.01;14;"OF";0.285714285714286
"5159";-4.48059043168475;4.48059043168475;0.01;14;"OF";0.357142857142857
"6148";-4.09020075062591;4.09020075062591;0.01;14;"OF";0.428571428571429
"7137";-3.78679006703425;3.78679006703425;0.01;14;"OF";0.5
"8126";-3.54221775662022;3.54221775662022;0.01;14;"OF";0.571428571428571
"9115";-3.33963492819408;3.33963492819408;0.01;14;"OF";0.642857142857143
"10104";-3.16825587796385;3.16825587796385;0.01;14;"OF";0.714285714285714
"11144";-3.02081345279598;3.02081345279598;0.01;14;"OF";0.785714285714286
"12118";-2.89220868718189;2.89220868718189;0.01;14;"OF";0.857142857142857
"13102";-2.77874422498482;2.77874422498482;0.01;14;"OF";0.928571428571428
"1468";-2.67766493532978;2.67766493532978;0.01;14;"OF";1
"1469";-10.3840941577577;10.3840941577577;0.01;15;"OF";0.0666666666666667
"2193";-7.34266339543009;7.34266339543009;0.01;15;"OF";0.133333333333333
"3182";-5.99525955727183;5.99525955727183;0.01;15;"OF";0.2
"4171";-5.19204707887886;5.19204707887886;0.01;15;"OF";0.266666666666667
"5160";-4.64390808430093;4.64390808430093;0.01;15;"OF";0.333333333333333
"6149";-4.23928868792037;4.23928868792037;0.01;15;"OF";0.4
"7138";-3.92481867601509;3.92481867601509;0.01;15;"OF";0.466666666666667
"8127";-3.67133169771504;3.67133169771504;0.01;15;"OF";0.533333333333333
"9116";-3.46136471925257;3.46136471925257;0.01;15;"OF";0.6
"10105";-3.28373889761622;3.28373889761622;0.01;15;"OF";0.666666666666667
"11145";-3.13092219172763;3.13092219172763;0.01;15;"OF";0.733333333333333
"12119";-2.99762977863592;2.99762977863592;0.01;15;"OF";0.8
"13103";-2.88002953346473;2.88002953346473;0.01;15;"OF";0.866666666666667
"1470";-2.77526590073788;2.77526590073788;0.01;15;"OF";0.933333333333333
"1555";-2.68116158256302;2.68116158256302;0.01;15;"OF";1
"1471";-10.7375133821936;10.7375133821936;0.01;16;"OF";0.0625
"2194";-7.59256852563038;7.59256852563038;0.01;16;"OF";0.125
"3183";-6.19930624163668;6.19930624163668;0.01;16;"OF";0.1875
"4172";-5.36875669109679;5.36875669109679;0.01;16;"OF";0.25
"5161";-4.80196196637971;4.80196196637971;0.01;16;"OF";0.3125
"6150";-4.38357148211338;4.38357148211338;0.01;16;"OF";0.375
"7139";-4.05839858693032;4.05839858693032;0.01;16;"OF";0.4375
"8128";-3.79628426281519;3.79628426281519;0.01;16;"OF";0.5
"9117";-3.57917112739786;3.57917112739786;0.01;16;"OF";0.5625
"10106";-3.39549986942698;3.39549986942698;0.01;16;"OF";0.625
"11146";-3.23748209728692;3.23748209728692;0.01;16;"OF";0.6875
"12120";-3.09965312081834;3.09965312081834;0.01;16;"OF";0.75
"13104";-2.9780503900369;2.9780503900369;0.01;16;"OF";0.8125
"1472";-2.86972116157633;2.86972116157633;0.01;16;"OF";0.875
"1556";-2.77241403392767;2.77241403392767;0.01;16;"OF";0.9375
"1645";-2.6843783455484;2.6843783455484;0.01;16;"OF";1
"1473";-11.0802522174797;11.0802522174797;0.01;17;"OF";0.0588235294117647
"2195";-7.83492148023719;7.83492148023719;0.01;17;"OF";0.117647058823529
"3184";-6.39718660045086;6.39718660045086;0.01;17;"OF";0.176470588235294
"4173";-5.54012610873986;5.54012610873986;0.01;17;"OF";0.235294117647059
"5162";-4.95523943322549;4.95523943322549;0.01;17;"OF";0.294117647058824
"6151";-4.52349402569452;4.52349402569452;0.01;17;"OF";0.352941176470588
"7140";-4.18794169018904;4.18794169018904;0.01;17;"OF";0.411764705882353
"8129";-3.91746074011859;3.91746074011859;0.01;17;"OF";0.470588235294118
"9118";-3.69341740582657;3.69341740582657;0.01;17;"OF";0.529411764705882
"10107";-3.50388340563673;3.50388340563673;0.01;17;"OF";0.588235294117647
"11147";-3.34082174435306;3.34082174435306;0.01;17;"OF";0.647058823529412
"12121";-3.19859330022543;3.19859330022543;0.01;17;"OF";0.705882352941176
"13105";-3.07310903963051;3.07310903963051;0.01;17;"OF";0.764705882352941
"1474";-2.96132196834652;2.96132196834652;0.01;17;"OF";0.823529411764706
"1557";-2.86090882067178;2.86090882067178;0.01;17;"OF";0.882352941176471
"1646";-2.77006305436993;2.77006305436993;0.01;17;"OF";0.941176470588235
"1734";-2.68735589712666;2.68735589712666;0.01;17;"OF";1
"1475";-11.4132757078005;11.4132757078005;0.01;18;"OF";0.0555555555555556
"2196";-8.07040464853742;8.07040464853742;0.01;18;"OF";0.111111111111111
"3185";-6.58945780223403;6.58945780223403;0.01;18;"OF";0.166666666666667
"4174";-5.70663785390025;5.70663785390025;0.01;18;"OF";0.222222222222222
"5163";-5.10417206571779;5.10417206571779;0.01;18;"OF";0.277777777777778
"6152";-4.65945029630229;4.65945029630229;0.01;18;"OF";0.333333333333333
"7141";-4.31381273820783;4.31381273820783;0.01;18;"OF";0.388888888888889
"8130";-4.03520232426871;4.03520232426871;0.01;18;"OF";0.444444444444444
"9119";-3.8044252359335;3.8044252359335;0.01;18;"OF";0.5
"10108";-3.609194680012;3.609194680012;0.01;18;"OF";0.555555555555556
"11148";-3.44123210469565;3.44123210469565;0.01;18;"OF";0.611111111111111
"12122";-3.29472890111702;3.29472890111702;0.01;18;"OF";0.666666666666667
"13106";-3.16547313734479;3.16547313734479;0.01;18;"OF";0.722222222222222
"1476";-3.05032623995567;3.05032623995567;0.01;18;"OF";0.777777777777778
"1558";-2.94689511613233;2.94689511613233;0.01;18;"OF";0.833333333333333
"1647";-2.85331892695012;2.85331892695012;0.01;18;"OF";0.888888888888889
"1735";-2.76812595750339;2.76812595750339;0.01;18;"OF";0.944444444444444
"1826";-2.69013488284581;2.69013488284581;0.01;18;"OF";1
"1477";-11.7371259817167;11.7371259817167;0.01;19;"OF";0.0526315789473684
"2197";-8.29940137331266;8.29940137331266;0.01;19;"OF";0.105263157894737
"3186";-6.77643284505666;6.77643284505666;0.01;19;"OF";0.157894736842105
"4175";-5.86856299085833;5.86856299085833;0.01;19;"OF";0.210526315789474
"5164";-5.24900231111948;5.24900231111948;0.01;19;"OF";0.263157894736842
"6153";-4.79166161699481;4.79166161699481;0.01;19;"OF";0.315789473684211
"7142";-4.43621663632244;4.43621663632244;0.01;19;"OF";0.368421052631579
"8131";-4.14970068665633;4.14970068665633;0.01;19;"OF";0.421052631578947
"9120";-3.91237532723888;3.91237532723888;0.01;19;"OF";0.473684210526316
"10109";-3.71160512865644;3.71160512865644;0.01;19;"OF";0.526315789473684
"11149";-3.53887663622599;3.53887663622599;0.01;19;"OF";0.578947368421053
"12123";-3.38821642252833;3.38821642252833;0.01;19;"OF";0.631578947368421
"13107";-3.25529304258923;3.25529304258923;0.01;19;"OF";0.684210526315789
"1478";-3.13687886635618;3.13687886635618;0.01;19;"OF";0.736842105263158
"1559";-3.0305128973018;3.0305128973018;0.01;19;"OF";0.789473684210526
"1648";-2.93428149542916;2.93428149542916;0.01;19;"OF";0.842105263157895
"1736";-2.84667118610583;2.84667118610583;0.01;19;"OF";0.894736842105263
"1827";-2.76646712443755;2.76646712443755;0.01;19;"OF";0.947368421052632
"1918";-2.69268137062676;2.69268137062676;0.01;19;"OF";1
"1479";-3.29052740789791;3.29052740789791;0.001;1;"OF";1
"1480";-4.65405887097447;4.65405887097447;0.001;2;"OF";0.5
"2198";-3.29091658770746;3.29091658770746;0.001;2;"OF";1
"1481";-5.70954814004078;5.70954814004078;0.001;3;"OF";0.333333333333333
"2199";-4.03726020733388;4.03726020733388;0.001;3;"OF";0.666666666666667
"3187";-3.29640915560367;3.29640915560367;0.001;3;"OF";1
"1482";-6.60932880639393;6.60932880639393;0.001;4;"OF";0.25
"2200";-4.67350121809274;4.67350121809274;0.001;4;"OF";0.5
"3188";-3.81589776553428;3.81589776553428;0.001;4;"OF";0.75
"4176";-3.30466440319696;3.30466440319696;0.001;4;"OF";1
"1483";-7.4075983418279;7.4075983418279;0.001;5;"OF";0.2
"2201";-5.23796301981274;5.23796301981274;0.001;5;"OF";0.4
"3189";-4.27677889670297;4.27677889670297;0.001;5;"OF";0.6
"4177";-3.70379917091395;3.70379917091395;0.001;5;"OF";0.8
"5165";-3.31277868846838;3.31277868846838;0.001;5;"OF";1
"1484";-8.13276273686205;8.13276273686205;0.001;6;"OF";0.166666666666667
"2202";-5.75073168101642;5.75073168101642;0.001;6;"OF";0.333333333333333
"3190";-4.69545275538266;4.69545275538266;0.001;6;"OF";0.5
"4178";-4.06638136843103;4.06638136843103;0.001;6;"OF";0.666666666666667
"5166";-3.63708206490016;3.63708206490016;0.001;6;"OF";0.833333333333333
"6154";-3.32018648407214;3.32018648407214;0.001;6;"OF";1
"1485";-8.80193681119306;8.80193681119306;0.001;7;"OF";0.142857142857143
"2203";-6.2239092067701;6.2239092067701;0.001;7;"OF";0.285714285714286
"3191";-5.08180058733239;5.08180058733239;0.001;7;"OF";0.428571428571429
"4179";-4.40096840559653;4.40096840559653;0.001;7;"OF";0.571428571428571
"5167";-3.93634580869708;3.93634580869708;0.001;7;"OF";0.714285714285714
"6155";-3.59337565594051;3.59337565594051;0.001;7;"OF";0.857142857142857
"7143";-3.3268194083031;3.3268194083031;0.001;7;"OF";1
"1486";-9.42639269041591;9.42639269041591;0.001;8;"OF";0.125
"2204";-6.66546619352039;6.66546619352039;0.001;8;"OF";0.25
"3192";-5.44233035729875;5.44233035729875;0.001;8;"OF";0.375
"4180";-4.71319634520796;4.71319634520796;0.001;8;"OF";0.5
"5168";-4.21561096767542;4.21561096767542;0.001;8;"OF";0.625
"6156";-3.84830870110335;3.84830870110335;0.001;8;"OF";0.75
"7144";-3.56284154561108;3.56284154561108;0.001;8;"OF";0.875
"8132";-3.3327330967602;3.3327330967602;0.001;8;"OF";1
"1487";-10.0141358141286;10.0141358141286;0.001;9;"OF";0.111111111111111
"2205";-7.08106334189342;7.08106334189342;0.001;9;"OF";0.222222222222222
"3193";-5.78166400798864;5.78166400798864;0.001;9;"OF";0.333333333333333
"4181";-5.00706790706432;5.00706790706432;0.001;9;"OF";0.444444444444444
"5169";-4.47845768326136;4.47845768326136;0.001;9;"OF";0.555555555555556
"6157";-4.08825382659096;4.08825382659096;0.001;9;"OF";0.666666666666667
"7145";-3.78498756562996;3.78498756562996;0.001;9;"OF";0.777777777777778
"8133";-3.54053167094671;3.54053167094671;0.001;9;"OF";0.888888888888889
"9121";-3.33804527137621;3.33804527137621;0.001;9;"OF";1
"1488";-10.5709451737824;10.5709451737824;0.001;10;"OF";0.1
"2206";-7.47478701593278;7.47478701593278;0.001;10;"OF";0.2
"3194";-6.10313804167207;6.10313804167207;0.001;10;"OF";0.3
"4182";-5.28547258689122;5.28547258689122;0.001;10;"OF";0.4
"5170";-4.72747039900018;4.72747039900018;0.001;10;"OF";0.5
"6158";-4.31557029578391;4.31557029578391;0.001;10;"OF";0.6
"7146";-3.99544172181812;3.99544172181812;0.001;10;"OF";0.7
"8134";-3.73739350796639;3.73739350796639;0.001;10;"OF";0.8
"9122";-3.52364839126082;3.52364839126082;0.001;10;"OF";0.9
"10110";-3.3428263769917;3.3428263769917;0.001;10;"OF";1
"1489";-11.1012521061253;11.1012521061253;0.001;11;"OF";0.0909090909090909
"2207";-7.84977064390265;7.84977064390265;0.001;11;"OF";0.181818181818182
"3195";-6.40931089181335;6.40931089181335;0.001;11;"OF";0.272727272727273
"4183";-5.55062605306265;5.55062605306265;0.001;11;"OF";0.363636363636364
"5171";-4.96463086893178;4.96463086893178;0.001;11;"OF";0.454545454545455
"6159";-4.53206719433402;4.53206719433402;0.001;11;"OF";0.545454545454545
"7147";-4.19587890203423;4.19587890203423;0.001;11;"OF";0.636363636363636
"8135";-3.92488532195132;3.92488532195132;0.001;11;"OF";0.727272727272727
"9123";-3.70041736870844;3.70041736870844;0.001;11;"OF";0.818181818181818
"10111";-3.51052415350972;3.51052415350972;0.001;11;"OF";0.909090909090909
"11150";-3.34715344901457;3.34715344901457;0.001;11;"OF";1
"1490";-11.6084282268278;11.6084282268278;0.001;12;"OF";0.0833333333333333
"2208";-8.20839831810727;8.20839831810727;0.001;12;"OF";0.166666666666667
"3196";-6.70212916162748;6.70212916162748;0.001;12;"OF";0.25
"4184";-5.8042141134139;5.8042141134139;0.001;12;"OF";0.333333333333333
"5172";-5.19144692542286;5.19144692542286;0.001;12;"OF";0.416666666666667
"6160";-4.7391209785749;4.7391209785749;0.001;12;"OF";0.5
"7148";-4.38757345721841;4.38757345721841;0.001;12;"OF";0.583333333333333
"8136";-4.10419915905364;4.10419915905364;0.001;12;"OF";0.666666666666667
"9124";-3.86947607560927;3.86947607560927;0.001;12;"OF";0.75
"10112";-3.67090732513656;3.67090732513656;0.001;12;"OF";0.833333333333333
"11151";-3.50007280310532;3.50007280310532;0.001;12;"OF";0.916666666666667
"12124";-3.35106458081374;3.35106458081374;0.001;12;"OF";1
"1491";-12.0955513082325;12.0955513082325;0.001;13;"OF";0.0769230769230769
"2209";-8.55284635224102;8.55284635224102;0.001;13;"OF";0.153846153846154
"3197";-6.98336980380497;6.98336980380497;0.001;13;"OF";0.230769230769231
"4185";-6.04777565411625;6.04777565411625;0.001;13;"OF";0.307692307692308
"5173";-5.40929499010888;5.40929499010888;0.001;13;"OF";0.384615384615385
"6161";-4.93798814380386;4.93798814380386;0.001;13;"OF";0.461538461538462
"7149";-4.57168867597217;4.57168867597217;0.001;13;"OF";0.538461538461539
"8137";-4.27642317612051;4.27642317612051;0.001;13;"OF";0.615384615384615
"9125";-4.0318504360775;4.0318504360775;0.001;13;"OF";0.692307692307692
"10113";-3.82494916894441;3.82494916894441;0.001;13;"OF";0.769230769230769
"11152";-3.64694593835451;3.64694593835451;0.001;13;"OF";0.846153846153846
"12125";-3.49168490190248;3.49168490190248;0.001;13;"OF";0.923076923076923
"13108";-3.35470234206445;3.35470234206445;0.001;13;"OF";1
"1492";-12.5644909406862;12.5644909406862;0.001;14;"OF";0.0714285714285714
"2210";-8.88443674631617;8.88443674631617;0.001;14;"OF";0.142857142857143
"3198";-7.2541122268358;7.2541122268358;0.001;14;"OF";0.214285714285714
"4186";-6.28224547034311;6.28224547034311;0.001;14;"OF";0.285714285714286
"5174";-5.61901116921093;5.61901116921093;0.001;14;"OF";0.357142857142857
"6162";-5.12943194708384;5.12943194708384;0.001;14;"OF";0.428571428571429
"7150";-4.74893119702567;4.74893119702567;0.001;14;"OF";0.5
"8138";-4.44221837315808;4.44221837315808;0.001;14;"OF";0.571428571428571
"9126";-4.18816364689541;4.18816364689541;0.001;14;"OF";0.642857142857143
"10114";-3.973240901312;3.973240901312;0.001;14;"OF";0.714285714285714
"11153";-3.78833655746143;3.78833655746143;0.001;14;"OF";0.785714285714286
"12126";-3.6270561134179;3.6270561134179;0.001;14;"OF";0.857142857142857
"13109";-3.48476279513438;3.48476279513438;0.001;14;"OF";0.928571428571428
"1493";-3.3580014528052;3.3580014528052;0.001;14;"OF";1
"1494";-13.0171946762853;13.0171946762853;0.001;15;"OF";0.0666666666666667
"2211";-9.20454662762679;9.20454662762679;0.001;15;"OF";0.133333333333333
"3199";-7.5154808504471;7.5154808504471;0.001;15;"OF";0.2
"4187";-6.50859733814267;6.50859733814267;0.001;15;"OF";0.266666666666667
"5175";-5.82146643450448;5.82146643450448;0.001;15;"OF";0.333333333333333
"6163";-5.31424747322879;5.31424747322879;0.001;15;"OF";0.4
"7151";-4.92003712588071;4.92003712588071;0.001;15;"OF";0.466666666666667
"8139";-4.6022733138134;4.6022733138134;0.001;15;"OF";0.533333333333333
"9127";-4.33906489209511;4.33906489209511;0.001;15;"OF";0.6
"10115";-4.11639839228799;4.11639839228799;0.001;15;"OF";0.666666666666667
"11154";-3.9248318694773;3.9248318694773;0.001;15;"OF";0.733333333333333
"12127";-3.75774042522355;3.75774042522355;0.001;15;"OF";0.8
"13110";-3.61032022061874;3.61032022061874;0.001;15;"OF";0.866666666666667
"1495";-3.47899161539982;3.47899161539982;0.001;15;"OF";0.933333333333333
"1560";-3.36102521303953;3.36102521303953;0.001;15;"OF";1
"1496";-13.4555780158673;13.4555780158673;0.001;16;"OF";0.0625
"2212";-9.51453045980436;9.51453045980436;0.001;16;"OF";0.125
"3200";-7.76858158956297;7.76858158956297;0.001;16;"OF";0.1875
"4188";-6.72778900793363;6.72778900793363;0.001;16;"OF";0.25
"5176";-6.01751742400618;6.01751742400618;0.001;16;"OF";0.3125
"6164";-5.49321672218094;5.49321672218094;0.001;16;"OF";0.375
"7152";-5.08573045380181;5.08573045380181;0.001;16;"OF";0.4375
"8140";-4.75726522990218;4.75726522990218;0.001;16;"OF";0.5
"9128";-4.48519267195575;4.48519267195575;0.001;16;"OF";0.5625
"10116";-4.25502737642298;4.25502737642298;0.001;16;"OF";0.625
"11155";-4.05700941963513;4.05700941963513;0.001;16;"OF";0.6875
"12128";-3.88429079478148;3.88429079478148;0.001;16;"OF";0.75
"13111";-3.73190588286272;3.73190588286272;0.001;16;"OF";0.8125
"1497";-3.5961544911702;3.5961544911702;0.001;16;"OF";0.875
"1561";-3.47421530460323;3.47421530460323;0.001;16;"OF";0.9375
"1649";-3.36389450396681;3.36389450396681;0.001;16;"OF";1
"1498";-13.8804868796245;13.8804868796245;0.001;17;"OF";0.0588235294117647
"2213";-9.8149863987534;9.8149863987534;0.001;17;"OF";0.117647058823529
"3201";-8.01390283643429;8.01390283643429;0.001;17;"OF";0.176470588235294
"4189";-6.94024343981226;6.94024343981226;0.001;17;"OF";0.235294117647059
"5177";-6.20754244472687;6.20754244472687;0.001;17;"OF";0.294117647058824
"6165";-5.66668503941279;5.66668503941279;0.001;17;"OF";0.352941176470588
"7153";-5.24633090856878;5.24633090856878;0.001;17;"OF";0.411764705882353
"8141";-4.9074931993767;4.9074931993767;0.001;17;"OF";0.470588235294118
"9129";-4.62682895987484;4.62682895987484;0.001;17;"OF";0.529411764705882
"10117";-4.38939535716969;4.38939535716969;0.001;17;"OF";0.588235294117647
"11156";-4.1851242624696;4.1851242624696;0.001;17;"OF";0.647058823529412
"12129";-4.00695141821714;4.00695141821714;0.001;17;"OF";0.705882352941176
"13112";-3.84975439791472;3.84975439791472;0.001;17;"OF";0.764705882352941
"1499";-3.70971616179756;3.70971616179756;0.001;17;"OF";0.823529411764706
"1562";-3.58392630146909;3.58392630146909;0.001;17;"OF";0.882352941176471
"1650";-3.47012171990613;3.47012171990613;0.001;17;"OF";0.941176470588235
"1737";-3.36651256115835;3.36651256115835;0.001;17;"OF";1
"1500";-14.2932473186314;14.2932473186314;0.001;18;"OF";0.0555555555555556
"2214";-10.1068521041807;10.1068521041807;0.001;18;"OF";0.111111111111111
"3202";-8.25221018700573;8.25221018700573;0.001;18;"OF";0.166666666666667
"4190";-7.1466236593157;7.1466236593157;0.001;18;"OF";0.222222222222222
"5178";-6.39213452473528;6.39213452473528;0.001;18;"OF";0.277777777777778
"6166";-5.83519378300846;5.83519378300846;0.001;18;"OF";0.333333333333333
"7154";-5.40233969037707;5.40233969037707;0.001;18;"OF";0.388888888888889
"8142";-5.05342605209035;5.05342605209035;0.001;18;"OF";0.444444444444444
"9130";-4.76441577287713;4.76441577287713;0.001;18;"OF";0.5
"10118";-4.51992166869697;4.51992166869697;0.001;18;"OF";0.555555555555556
"11157";-4.30957621742307;4.30957621742307;0.001;18;"OF";0.611111111111111
"12130";-4.12610509350287;4.12610509350287;0.001;18;"OF";0.666666666666667
"13113";-3.96423354617028;3.96423354617028;0.001;18;"OF";0.722222222222222
"14100";-3.82003102933886;3.82003102933886;0.001;18;"OF";0.777777777777778
"1563";-3.69050058855221;3.69050058855221;0.001;18;"OF";0.833333333333333
"1651";-3.57331182965785;3.57331182965785;0.001;18;"OF";0.888888888888889
"1738";-3.46662167222316;3.46662167222316;0.001;18;"OF";0.944444444444444
"1828";-3.36895070139357;3.36895070139357;0.001;18;"OF";1
"1501";-14.695012751403;14.695012751403;0.001;19;"OF";0.0526315789473684
"2215";-10.3909431661398;10.3909431661398;0.001;19;"OF";0.105263157894737
